,1,2,3,4,5,6,7,8,10,11,12,14,15,16,17,18,19,20,21,22,23,24,25,28,29,30,31,32,33,34,35
1,0.03125,0.03125,0.03125,0.03125,0.03125,0.03125,0.0625,0.03125,0.03125,0.03125,0.03125,0.03125,0.03125,0.03125,0.03125,0.03125,0.03125,0.03125,0.03125,0.03125,0.03125,0.03125,0.03125,0.03125,0.03125,0.03125,0.03125,0.03125,0.03125,0.03125,0.03125
2,0.03030303030303031,0.03030303030303031,0.03030303030303031,0.03030303030303031,0.03030303030303031,0.03030303030303031,0.03030303030303031,0.03030303030303031,0.03030303030303031,0.03030303030303031,0.03030303030303031,0.03030303030303031,0.03030303030303031,0.03030303030303031,0.03030303030303031,0.03030303030303031,0.03030303030303031,0.03030303030303031,0.03030303030303031,0.03030303030303031,0.03030303030303031,0.03030303030303031,0.06060606060606062,0.03030303030303031,0.03030303030303031,0.06060606060606062,0.03030303030303031,0.03030303030303031,0.03030303030303031,0.03030303030303031,0.03030303030303031
3,0.03030303030303031,0.03030303030303031,0.03030303030303031,0.03030303030303031,0.06060606060606062,0.03030303030303031,0.03030303030303031,0.03030303030303031,0.03030303030303031,0.03030303030303031,0.03030303030303031,0.03030303030303031,0.03030303030303031,0.06060606060606062,0.03030303030303031,0.03030303030303031,0.03030303030303031,0.03030303030303031,0.03030303030303031,0.03030303030303031,0.03030303030303031,0.03030303030303031,0.03030303030303031,0.03030303030303031,0.03030303030303031,0.03030303030303031,0.03030303030303031,0.03030303030303031,0.03030303030303031,0.03030303030303031,0.03030303030303031
4,0.03030303030303031,0.03030303030303031,0.03030303030303031,0.03030303030303031,0.03030303030303031,0.03030303030303031,0.03030303030303031,0.03030303030303031,0.03030303030303031,0.03030303030303031,0.03030303030303031,0.03030303030303031,0.03030303030303031,0.03030303030303031,0.03030303030303031,0.03030303030303031,0.03030303030303031,0.03030303030303031,0.03030303030303031,0.06060606060606062,0.03030303030303031,0.03030303030303031,0.03030303030303031,0.03030303030303031,0.03030303030303031,0.03030303030303031,0.06060606060606062,0.03030303030303031,0.03030303030303031,0.03030303030303031,0.03030303030303031
5,0.029411764705882353,0.029411764705882353,0.029411764705882353,0.029411764705882353,0.029411764705882353,0.029411764705882353,0.029411764705882353,0.029411764705882353,0.029411764705882353,0.029411764705882353,0.058823529411764705,0.058823529411764705,0.029411764705882353,0.029411764705882353,0.029411764705882353,0.029411764705882353,0.029411764705882353,0.029411764705882353,0.029411764705882353,0.029411764705882353,0.029411764705882353,0.029411764705882353,0.029411764705882353,0.029411764705882353,0.029411764705882353,0.029411764705882353,0.029411764705882353,0.058823529411764705,0.029411764705882353,0.029411764705882353,0.029411764705882353
6,0.03125,0.03125,0.03125,0.0625,0.03125,0.03125,0.03125,0.03125,0.03125,0.03125,0.03125,0.03125,0.03125,0.03125,0.03125,0.03125,0.03125,0.03125,0.03125,0.03125,0.03125,0.03125,0.03125,0.03125,0.03125,0.03125,0.03125,0.03125,0.03125,0.03125,0.03125
7,0.03125,0.03125,0.03125,0.03125,0.03125,0.03125,0.03125,0.03125,0.03125,0.03125,0.03125,0.03125,0.03125,0.03125,0.03125,0.03125,0.03125,0.03125,0.03125,0.03125,0.03125,0.03125,0.03125,0.03125,0.03125,0.03125,0.03125,0.03125,0.03125,0.03125,0.0625
8,0.03125,0.03125,0.03125,0.03125,0.03125,0.03125,0.03125,0.03125,0.03125,0.03125,0.03125,0.03125,0.03125,0.03125,0.03125,0.03125,0.03125,0.03125,0.03125,0.03125,0.03125,0.03125,0.03125,0.03125,0.03125,0.03125,0.03125,0.03125,0.0625,0.03125,0.03125
10,0.03125,0.03125,0.0625,0.03125,0.03125,0.03125,0.03125,0.03125,0.03125,0.03125,0.03125,0.03125,0.03125,0.03125,0.03125,0.03125,0.03125,0.03125,0.03125,0.03125,0.03125,0.03125,0.03125,0.03125,0.03125,0.03125,0.03125,0.03125,0.03125,0.03125,0.03125
11,0.03225806451612904,0.03225806451612904,0.03225806451612904,0.03225806451612904,0.03225806451612904,0.03225806451612904,0.03225806451612904,0.03225806451612904,0.03225806451612904,0.03225806451612904,0.03225806451612904,0.03225806451612904,0.03225806451612904,0.03225806451612904,0.03225806451612904,0.03225806451612904,0.03225806451612904,0.03225806451612904,0.03225806451612904,0.03225806451612904,0.03225806451612904,0.03225806451612904,0.03225806451612904,0.03225806451612904,0.03225806451612904,0.03225806451612904,0.03225806451612904,0.03225806451612904,0.03225806451612904,0.03225806451612904,0.03225806451612904
12,0.029411764705882353,0.029411764705882353,0.029411764705882353,0.029411764705882353,0.058823529411764705,0.029411764705882353,0.029411764705882353,0.029411764705882353,0.029411764705882353,0.029411764705882353,0.029411764705882353,0.058823529411764705,0.029411764705882353,0.029411764705882353,0.029411764705882353,0.029411764705882353,0.029411764705882353,0.029411764705882353,0.058823529411764705,0.029411764705882353,0.029411764705882353,0.029411764705882353,0.029411764705882353,0.029411764705882353,0.029411764705882353,0.029411764705882353,0.029411764705882353,0.029411764705882353,0.029411764705882353,0.029411764705882353,0.029411764705882353
14,0.027777777777777776,0.027777777777777776,0.027777777777777776,0.027777777777777776,0.05555555555555555,0.027777777777777776,0.027777777777777776,0.027777777777777776,0.027777777777777776,0.05555555555555555,0.027777777777777776,0.027777777777777776,0.027777777777777776,0.027777777777777776,0.027777777777777776,0.027777777777777776,0.05555555555555555,0.027777777777777776,0.05555555555555555,0.027777777777777776,0.027777777777777776,0.05555555555555555,0.027777777777777776,0.027777777777777776,0.027777777777777776,0.027777777777777776,0.027777777777777776,0.027777777777777776,0.027777777777777776,0.027777777777777776,0.027777777777777776
15,0.03125,0.03125,0.03125,0.03125,0.03125,0.03125,0.03125,0.03125,0.03125,0.03125,0.03125,0.03125,0.03125,0.0625,0.03125,0.03125,0.03125,0.03125,0.03125,0.03125,0.03125,0.03125,0.03125,0.03125,0.03125,0.03125,0.03125,0.03125,0.03125,0.03125,0.03125
16,0.03030303030303031,0.03030303030303031,0.03030303030303031,0.03030303030303031,0.03030303030303031,0.03030303030303031,0.03030303030303031,0.03030303030303031,0.03030303030303031,0.03030303030303031,0.06060606060606062,0.03030303030303031,0.03030303030303031,0.03030303030303031,0.03030303030303031,0.03030303030303031,0.03030303030303031,0.03030303030303031,0.03030303030303031,0.03030303030303031,0.03030303030303031,0.03030303030303031,0.03030303030303031,0.03030303030303031,0.03030303030303031,0.03030303030303031,0.06060606060606062,0.03030303030303031,0.03030303030303031,0.03030303030303031,0.03030303030303031
17,0.03125,0.03125,0.03125,0.03125,0.03125,0.03125,0.03125,0.03125,0.03125,0.03125,0.03125,0.03125,0.03125,0.03125,0.03125,0.03125,0.03125,0.03125,0.03125,0.03125,0.03125,0.03125,0.03125,0.03125,0.03125,0.03125,0.03125,0.03125,0.0625,0.03125,0.03125
18,0.03030303030303031,0.03030303030303031,0.03030303030303031,0.06060606060606062,0.03030303030303031,0.03030303030303031,0.03030303030303031,0.03030303030303031,0.03030303030303031,0.03030303030303031,0.03030303030303031,0.03030303030303031,0.03030303030303031,0.03030303030303031,0.03030303030303031,0.03030303030303031,0.03030303030303031,0.03030303030303031,0.03030303030303031,0.03030303030303031,0.03030303030303031,0.03030303030303031,0.06060606060606062,0.03030303030303031,0.03030303030303031,0.03030303030303031,0.03030303030303031,0.03030303030303031,0.03030303030303031,0.03030303030303031,0.03030303030303031
19,0.03125,0.03125,0.03125,0.03125,0.03125,0.03125,0.03125,0.03125,0.03125,0.03125,0.03125,0.03125,0.03125,0.03125,0.03125,0.03125,0.03125,0.03125,0.03125,0.03125,0.03125,0.03125,0.03125,0.03125,0.03125,0.03125,0.03125,0.0625,0.03125,0.03125,0.03125
20,0.03125,0.03125,0.03125,0.03125,0.03125,0.03125,0.03125,0.03125,0.03125,0.03125,0.03125,0.03125,0.03125,0.03125,0.03125,0.03125,0.03125,0.03125,0.03125,0.03125,0.03125,0.03125,0.03125,0.03125,0.0625,0.03125,0.03125,0.03125,0.03125,0.03125,0.03125
21,0.029411764705882353,0.029411764705882353,0.029411764705882353,0.029411764705882353,0.029411764705882353,0.029411764705882353,0.029411764705882353,0.029411764705882353,0.029411764705882353,0.029411764705882353,0.029411764705882353,0.029411764705882353,0.029411764705882353,0.029411764705882353,0.029411764705882353,0.058823529411764705,0.029411764705882353,0.029411764705882353,0.029411764705882353,0.029411764705882353,0.058823529411764705,0.029411764705882353,0.029411764705882353,0.029411764705882353,0.029411764705882353,0.058823529411764705,0.029411764705882353,0.029411764705882353,0.029411764705882353,0.029411764705882353,0.029411764705882353
22,0.03030303030303031,0.03030303030303031,0.03030303030303031,0.03030303030303031,0.03030303030303031,0.03030303030303031,0.03030303030303031,0.03030303030303031,0.03030303030303031,0.03030303030303031,0.03030303030303031,0.03030303030303031,0.06060606060606062,0.03030303030303031,0.03030303030303031,0.03030303030303031,0.03030303030303031,0.03030303030303031,0.03030303030303031,0.03030303030303031,0.03030303030303031,0.03030303030303031,0.03030303030303031,0.03030303030303031,0.06060606060606062,0.03030303030303031,0.03030303030303031,0.03030303030303031,0.03030303030303031,0.03030303030303031,0.03030303030303031
23,0.029411764705882353,0.058823529411764705,0.058823529411764705,0.029411764705882353,0.029411764705882353,0.029411764705882353,0.029411764705882353,0.029411764705882353,0.029411764705882353,0.029411764705882353,0.029411764705882353,0.029411764705882353,0.029411764705882353,0.029411764705882353,0.029411764705882353,0.029411764705882353,0.029411764705882353,0.029411764705882353,0.029411764705882353,0.029411764705882353,0.029411764705882353,0.029411764705882353,0.029411764705882353,0.029411764705882353,0.029411764705882353,0.029411764705882353,0.029411764705882353,0.029411764705882353,0.029411764705882353,0.058823529411764705,0.029411764705882353
24,0.03225806451612904,0.03225806451612904,0.03225806451612904,0.03225806451612904,0.03225806451612904,0.03225806451612904,0.03225806451612904,0.03225806451612904,0.03225806451612904,0.03225806451612904,0.03225806451612904,0.03225806451612904,0.03225806451612904,0.03225806451612904,0.03225806451612904,0.03225806451612904,0.03225806451612904,0.03225806451612904,0.03225806451612904,0.03225806451612904,0.03225806451612904,0.03225806451612904,0.03225806451612904,0.03225806451612904,0.03225806451612904,0.03225806451612904,0.03225806451612904,0.03225806451612904,0.03225806451612904,0.03225806451612904,0.03225806451612904
25,0.029411764705882353,0.029411764705882353,0.029411764705882353,0.029411764705882353,0.029411764705882353,0.058823529411764705,0.029411764705882353,0.029411764705882353,0.029411764705882353,0.029411764705882353,0.029411764705882353,0.058823529411764705,0.029411764705882353,0.029411764705882353,0.029411764705882353,0.029411764705882353,0.029411764705882353,0.029411764705882353,0.029411764705882353,0.029411764705882353,0.029411764705882353,0.029411764705882353,0.029411764705882353,0.029411764705882353,0.029411764705882353,0.029411764705882353,0.029411764705882353,0.058823529411764705,0.029411764705882353,0.029411764705882353,0.029411764705882353
28,0.03030303030303031,0.03030303030303031,0.03030303030303031,0.03030303030303031,0.03030303030303031,0.03030303030303031,0.03030303030303031,0.03030303030303031,0.06060606060606062,0.03030303030303031,0.03030303030303031,0.03030303030303031,0.03030303030303031,0.03030303030303031,0.03030303030303031,0.03030303030303031,0.03030303030303031,0.03030303030303031,0.03030303030303031,0.03030303030303031,0.03030303030303031,0.03030303030303031,0.03030303030303031,0.03030303030303031,0.06060606060606062,0.03030303030303031,0.03030303030303031,0.03030303030303031,0.03030303030303031,0.03030303030303031,0.03030303030303031
29,0.03030303030303031,0.03030303030303031,0.03030303030303031,0.03030303030303031,0.03030303030303031,0.03030303030303031,0.03030303030303031,0.03030303030303031,0.03030303030303031,0.03030303030303031,0.03030303030303031,0.03030303030303031,0.03030303030303031,0.03030303030303031,0.03030303030303031,0.03030303030303031,0.03030303030303031,0.03030303030303031,0.03030303030303031,0.06060606060606062,0.03030303030303031,0.03030303030303031,0.03030303030303031,0.03030303030303031,0.03030303030303031,0.03030303030303031,0.03030303030303031,0.03030303030303031,0.06060606060606062,0.03030303030303031,0.03030303030303031
30,0.03030303030303031,0.03030303030303031,0.03030303030303031,0.03030303030303031,0.03030303030303031,0.03030303030303031,0.03030303030303031,0.06060606060606062,0.03030303030303031,0.03030303030303031,0.03030303030303031,0.03030303030303031,0.03030303030303031,0.03030303030303031,0.06060606060606062,0.03030303030303031,0.03030303030303031,0.03030303030303031,0.03030303030303031,0.03030303030303031,0.03030303030303031,0.03030303030303031,0.03030303030303031,0.03030303030303031,0.03030303030303031,0.03030303030303031,0.03030303030303031,0.03030303030303031,0.03030303030303031,0.03030303030303031,0.03030303030303031
31,0.029411764705882353,0.029411764705882353,0.029411764705882353,0.029411764705882353,0.029411764705882353,0.029411764705882353,0.029411764705882353,0.029411764705882353,0.029411764705882353,0.029411764705882353,0.029411764705882353,0.058823529411764705,0.029411764705882353,0.029411764705882353,0.029411764705882353,0.029411764705882353,0.029411764705882353,0.029411764705882353,0.029411764705882353,0.029411764705882353,0.058823529411764705,0.029411764705882353,0.029411764705882353,0.029411764705882353,0.029411764705882353,0.029411764705882353,0.029411764705882353,0.029411764705882353,0.029411764705882353,0.058823529411764705,0.029411764705882353
32,0.06060606060606062,0.03030303030303031,0.03030303030303031,0.03030303030303031,0.03030303030303031,0.03030303030303031,0.03030303030303031,0.03030303030303031,0.06060606060606062,0.03030303030303031,0.03030303030303031,0.03030303030303031,0.03030303030303031,0.03030303030303031,0.03030303030303031,0.03030303030303031,0.03030303030303031,0.03030303030303031,0.03030303030303031,0.03030303030303031,0.03030303030303031,0.03030303030303031,0.03030303030303031,0.03030303030303031,0.03030303030303031,0.03030303030303031,0.03030303030303031,0.03030303030303031,0.03030303030303031,0.03030303030303031,0.03030303030303031
33,0.029411764705882353,0.029411764705882353,0.029411764705882353,0.029411764705882353,0.058823529411764705,0.029411764705882353,0.029411764705882353,0.029411764705882353,0.029411764705882353,0.029411764705882353,0.029411764705882353,0.058823529411764705,0.029411764705882353,0.029411764705882353,0.029411764705882353,0.029411764705882353,0.029411764705882353,0.029411764705882353,0.029411764705882353,0.029411764705882353,0.029411764705882353,0.029411764705882353,0.029411764705882353,0.058823529411764705,0.029411764705882353,0.029411764705882353,0.029411764705882353,0.029411764705882353,0.029411764705882353,0.029411764705882353,0.029411764705882353
34,0.029411764705882353,0.029411764705882353,0.029411764705882353,0.029411764705882353,0.029411764705882353,0.029411764705882353,0.029411764705882353,0.029411764705882353,0.029411764705882353,0.029411764705882353,0.029411764705882353,0.029411764705882353,0.029411764705882353,0.029411764705882353,0.029411764705882353,0.029411764705882353,0.058823529411764705,0.029411764705882353,0.058823529411764705,0.029411764705882353,0.029411764705882353,0.029411764705882353,0.058823529411764705,0.029411764705882353,0.029411764705882353,0.029411764705882353,0.029411764705882353,0.029411764705882353,0.029411764705882353,0.029411764705882353,0.029411764705882353
35,0.03030303030303031,0.03030303030303031,0.03030303030303031,0.03030303030303031,0.03030303030303031,0.03030303030303031,0.03030303030303031,0.03030303030303031,0.03030303030303031,0.03030303030303031,0.03030303030303031,0.03030303030303031,0.03030303030303031,0.03030303030303031,0.03030303030303031,0.06060606060606062,0.03030303030303031,0.03030303030303031,0.03030303030303031,0.03030303030303031,0.03030303030303031,0.03030303030303031,0.03030303030303031,0.03030303030303031,0.03030303030303031,0.03030303030303031,0.06060606060606062,0.03030303030303031,0.03030303030303031,0.03030303030303031,0.03030303030303031
